Product Name,Price,Product Page,Image URLs
Caramel,$34.99 USD$39.99 USD,https://ersanails.com/collections/all/products/caramel,"https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=180, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=240, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=300, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=360, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=400, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=460, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=540, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=560, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=590, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=606, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=630, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=670, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=720, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=738, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=770, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=814, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=900, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=1024, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=1080, https://ersanails.com/cdn/shop/files/Caramel-ErsaNailsPressOnNails_0.jpg?v=1731053735&width=1080"
Twilight Bloom,$44.99 USD$49.99 USD,https://ersanails.com/collections/all/products/twilight-bloom,"https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=180, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=240, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=300, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=360, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=400, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=460, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=540, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=560, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=590, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=606, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=630, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=670, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=720, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=738, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=770, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=814, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=900, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=1024, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=1080, https://ersanails.com/cdn/shop/files/TwilightBloom-ErsaNailsPressOnNails_1.png?v=1730443463&width=1080"
Forest Fairy,$39.99 USD,https://ersanails.com/collections/all/products/forest-fairy,"https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=180, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=240, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=300, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=360, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=400, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=460, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=540, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=560, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=590, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=606, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=630, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=670, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=720, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=738, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=770, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=814, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=900, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=1024, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=1080, https://ersanails.com/cdn/shop/files/ForestElf-ErsaNailsPressOnNails_1.jpg?v=1730871891&width=1080"
Metallic Mirage,$34.99 USD$39.99 USD,https://ersanails.com/collections/all/products/metallic-mirage,"https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=180, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=240, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=300, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=360, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=400, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=460, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=540, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=560, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=590, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=606, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=630, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=670, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=720, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=738, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=770, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=814, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=900, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=1024, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=1080, https://ersanails.com/cdn/shop/files/MetallicMirage-ErsaNailsPressOnNails_0.jpg?v=1732093925&width=1080"
Verdant Allure,$34.99 USD$39.99 USD,https://ersanails.com/collections/all/products/verdant-allure,"https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=180, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=240, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=300, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=360, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=400, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=460, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=540, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=560, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=590, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=606, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=630, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=670, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=720, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=738, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=770, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=814, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=900, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=1024, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=1080, https://ersanails.com/cdn/shop/files/VerdantAllure-ErsaNailsPressOnNails_1.jpg?v=1729823532&width=1080"
Pearl Seashell,$44.99 USD,https://ersanails.com/collections/all/products/pearl-seashell,"https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=180, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=240, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=300, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=360, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=400, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=460, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=540, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=560, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=590, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=606, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=630, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=670, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=720, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=738, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=770, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=814, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=900, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=1024, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=1080, https://ersanails.com/cdn/shop/files/PearlSeashell-ErsaNailsPressOnNails_0.jpg?v=1731058090&width=1080"
Silk Ripple,$39.99 USD$49.99 USD,https://ersanails.com/collections/all/products/silk-ripple,"https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=180, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=240, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=300, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=360, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=400, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=460, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=540, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=560, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=590, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=606, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=630, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=670, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=720, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=738, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=770, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=814, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=900, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=1024, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=1080, https://ersanails.com/cdn/shop/files/SilkRipple-ErsaNailsPressOnNails_1.png?v=1730442687&width=1080"
Emerald Dream,$39.99 USD,https://ersanails.com/collections/all/products/emerald-dream,"https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=180, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=240, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=300, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=360, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=400, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=460, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=540, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=560, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=590, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=606, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=630, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=670, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=720, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=738, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=770, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=814, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=900, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=1024, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=1080, https://ersanails.com/cdn/shop/files/EmeraldDream-ErsaNailsPressOnNails_0.jpg?v=1731054400&width=1080"
Honeyed Bloom,$49.99 USD$54.99 USD,https://ersanails.com/collections/all/products/honeyed-bloom,"https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=180, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=240, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=300, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=360, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=400, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=460, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=540, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=560, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=590, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=606, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=630, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=670, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=720, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=738, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=770, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=814, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=900, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=1024, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=1080, https://ersanails.com/cdn/shop/files/HoneyedBloom-ErsaNailsPressOnNails_1.png?v=1730443758&width=1080"
Galactic Tide,$34.99 USD$39.99 USD,https://ersanails.com/collections/all/products/galactic-tide,"https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=180, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=240, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=300, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=360, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=400, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=460, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=540, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=560, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=590, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=606, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=630, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=670, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=720, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=738, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=770, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=814, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=900, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=1024, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=1080, https://ersanails.com/cdn/shop/files/GalacticTide-ErsaNailsPressOnNails_1.jpg?v=1730872191&width=1080"
